ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	LongConsonants	LongVowels	Ratio	Phonemes
east2379-2708	Eastern Arrernte	east2379	Pama-Nyungan	Australia	-23.3583	135.046	44	40	4	0	0	0	0	10.0	j jʷ k kʷ l lʷ l̪ l̪ʷ m mʷ n nʷ n̪ n̪ʷ p pʷ r rʷ t tʷ t̪ t̪ʷ w ŋ ŋʷ ȴ ȴʷ ȵ ȵʷ ȶ ȶʷ ɭ ɭʷ ɰ ɳ ɳʷ ɻ ɻʷ ʈ ʈʷ a i u ə
lowe1436-2709	Lower Southern Aranda	lowe1436	Pama-Nyungan	Australia	-26.3	135.4	44	40	4	0	0	0	0	10.0	j jʷ k kʷ l lʷ l̪ l̪ʷ m mʷ n nʷ n̪ n̪ʷ p pʷ r rʷ t tʷ t̪ t̪ʷ w ŋ ŋʷ ȴ ȴʷ ȵ ȵʷ ȶ ȶʷ ɭ ɭʷ ɰ ɳ ɳʷ ɻ ɻʷ ʈ ʈʷ a i u ə
west2441-2710	Western Arrarnta	west2441	Pama-Nyungan	Australia	-24.05052	133.24621	44	40	4	0	0	0	0	10.0	j jʷ k kʷ l lʷ l̪ l̪ʷ m mʷ n nʷ n̪ n̪ʷ p pʷ r rʷ t tʷ t̪ t̪ʷ w ŋ ŋʷ ȴ ȴʷ ȵ ȵʷ ȶ ȶʷ ɭ ɭʷ ɰ ɳ ɳʷ ɻ ɻʷ ʈ ʈʷ a i u ə
kayt1238-2711	Kaytetye	kayt1238	Pama-Nyungan	Australia	-21.5844	133.602	43	40	3	0	0	0	0	13.333333333333334	j jʷ k kʷ l lʷ l̪ l̪ʷ m mʷ n nʷ n̪ n̪ʷ p pʷ r rʷ t tʷ t̪ t̪ʷ w ŋ ŋʷ ȴ ȴʷ ȵ ȵʷ ȶ ȶʷ ɭ ɭʷ ɰ ɳ ɳʷ ɻ ɻʷ ʈ ʈʷ a i ə
yugu1249-2712	Yugumbir	yugu1249	Pama-Nyungan	Australia	-28.028726	153.286993	20	12	8	0	0	0	4	1.5	j k l̺ m n̺ p r̺ t̺ w ŋ ȵ ȶ a aː e eː i iː u uː
gida1240-2713	Gidabal	gida1240	Pama-Nyungan	Australia	-28.289642	152.151281	21	13	8	0	0	0	4	1.625	j k l̺ m n̺ p r̺ t̺ w ŋ ȵ ȶ ɹ̺ a aː e eː i iː u uː
guwa1244-2714	Guwar	guwa1244	Pama-Nyungan	Australia	-27.16698973	153.3998245	19	13	6	0	0	0	3	2.1666666666666665	j k l̺ m n̺ p r̺ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
minj1242-2715	Minjangbal	minj1242	Pama-Nyungan	Australia	-28.028726	153.286993	20	12	8	0	0	0	4	1.5	j k l̺ m n̺ p r̺ t̺ w ŋ ȵ ȶ a aː e eː i iː u uː
waal1238-2716	Waalubal	waal1238	Pama-Nyungan	Australia	-29.042737	152.780249	20	12	8	0	0	0	4	1.5	j k l̺ m n̺ p r̺ t̺ w ŋ ȵ ȶ a aː e eː i iː u uː
bung1264-2717	Bunganditj	bung1264	Pama-Nyungan	Australia	-36.5	140.5	23	20	3	0	0	0	0	6.666666666666667	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a i u
warr1257-2718	Warrnambool	warr1257	Pama-Nyungan	Australia	-38.155612905976	141.53965852318	26	20	6	0	0	0	1	3.3333333333333335	j k l l̪ m n n̪ p r t t̪ w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ a aː e i o u
gami1243-2719	Yuwaalaraay-Gamilaraay	gami1243	Pama-Nyungan	Australia	-29.9037	149.543	21	15	6	0	0	0	3	2.5	j k l̺ m n̪ n̺ p r̺ t̪ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
muru1266-2720	Muruwari	muru1266	Pama-Nyungan	Australia	-28.9618	146.546	25	19	6	0	0	0	3	3.1666666666666665	j k l m n n̪ p r t t̪ w ŋ ȵ ȶ ɭ ɳ ɻ ɾ ʈ a aː i iː u uː
wang1291-2721	Ngiyambaa	wang1291	Pama-Nyungan	Australia	-30.6481	146.18	21	15	6	0	0	0	3	2.5	j k l̺ m n̪ n̺ p r̺ t̪ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
wayi1238-2722	Wayilwan	wayi1238	Pama-Nyungan	Australia	-30.6481	146.18	21	15	6	0	0	0	3	2.5	j k l̺ m n̪ n̺ p r̺ t̪ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
wira1262-2723	Wiradhuri	wira1262	Pama-Nyungan	Australia	-34.0742	145.994	21	15	6	0	0	0	3	2.5	j k l̺ m n̪ n̺ p r̺ t̪ t̺ w ŋ ȵ ȶ ɹ̺ a aː i iː u uː
