ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	LongConsonants	LongVowels	Ratio	Phonemes
sout2832-2168	Southwestern Dinka	sout2832	Nilotic	Africa	8.81115	28.0613	59	20	39	0	0	0	26	0.5128205128205128	b c d d̪ j k l m n n̪ p r t t̪ w ŋ ɟ g ɰ ɲ a aː aˑ a̤ a̤ː a̤ˑ e eː eˑ e̤ e̤ː e̤ˑ i iː iˑ i̤ i̤ː i̤ˑ o oː oˑ o̤ o̤ː o̤ˑ ṳ ṳː ṳˑ ɔ ɔː ɔˑ ɔ̤ ɔ̤ː ɔ̤ˑ ɛ ɛː ɛˑ ɛ̤ ɛ̤ː ɛ̤ˑ
dutc1256-2169	Dutch	dutc1256	Indo-European	Eurasia	52.0	5.0	37	22	15	0	3	0	5	1.4666666666666666	b d f j k l m n p r s t v w x z ŋ ɣ ɦ ʃ ʒ ʔ aː eː i oː u yː øː œy ɑ ɔ ɔu ɛ ɛi ɪ ʏ
dutc1256-2170	Dutch	dutc1256	Indo-European	Eurasia	52.0	5.0	55	22	33	0	7	0	15	0.6666666666666666	b d dʒ f h j k l m n p r s t v x z ŋ g ɣ ʃ β̞ aɪ aː eɪ eː i iː ou oː u uɪ uː y yː æ æ̃ː ø øɪ øː œ œː œ̃ː ɑ ɑː ɑ̃ː ɔ ɔɪ ɔː ɔ̃ː ə ɛ ɛː ɪ ɪə
dutc1256-2173	Dutch	dutc1256	Indo-European	Eurasia	52.0	5.0	58	22	36	0	13	0	12	0.6111111111111112	b d f j k l m n p s t v x z ŋ ɣ ɦ ʀ ʃ ʒ ʔ β̞ aː eː i iː iːə oː oːə u uː uːə y yː yːə æ æː øː œ œy œyː œː ɑ ɑu ɑuː ɑː ɔ ɔu ɔuː ɔː ɔːə ə ɛ ɛi ɛiː ɛː ɪ ʏ
dutc1256-2174	Dutch	dutc1256	Indo-European	Eurasia	52.0	5.0	57	24	33	0	12	0	10	0.7272727272727273	b d f h j k kʲ l m n p pʲ r s t tʲ v x z ŋ ɣ ʃ ʒ β̞ a aɪ aʊ aː ei eə eː iə iː o oː uɪ uː y yː øy øː œ œʏ œː ɒ ɒː ɔ ə əʊ ɛ ɛə ɛɪ ɛː ɞʊ ɪ ʊ ʏ
stan1293-2175	English	stan1293	Indo-European	Eurasia	53.0	-1.0	39	24	15	0	6	0	2	1.6	b d dʒ f h j kʰ l m n pʰ s tʰ tʃ v w z ð ŋ g ɹ ʃ ʒ θ aɪ aʊ eɪ̯ iɪ oʊ uː æ ɑ ɔɪ ə ə˞ː ɛ ɪ ʊ ʌ
stan1293-2176	English	stan1293	Indo-European	Eurasia	53.0	-1.0	39	24	15	0	5	0	0	1.6	b d dʒ f h j kʰ l m n pʰ s tʰ tʃ v w z ð ŋ g ɹ ʃ ʒ θ aɪ aʊ ei i oʊ u æ ɑ ɔ ɔɪ ə˞ ɛ ɪ ʊ ʌ
stan1293-2177	English	stan1293	Indo-European	Eurasia	53.0	-1.0	44	25	19	0	7	0	6	1.3157894736842106	b d dʒ f h j k kʰ l m n pʰ s tʰ tʃ v w z ð ŋ g ɹ ʃ ʒ θ e eː iː oɪ oː æ æɔ æɪ ɐ ɐː ɑe ɔ əʉ ɜː ɪ ɪə ʉː ʊ ʊə
stan1293-2178	English	stan1293	Indo-European	Eurasia	53.0	-1.0	40	24	16	0	5	0	5	1.5	b d dʒ f h j kʰ l m n pʰ s tʰ tʃ v w z ð ŋ g ɹ ʃ ʒ θ a aɪ aʊ eɪ eː iː ɑː ɒ ɔɪ ɔː ə ɛ ɛʉ ɪ ʉː ʊ
stan1293-2179	English	stan1293	Indo-European	Eurasia	53.0	-1.0	45	24	21	0	9	0	5	1.1428571428571428	b d dʒ f h j kx l m n pʰ s ts tʃ v w z ð ŋ g ɹ ʃ ʒ θ e eə i iə iː oe oː æe æo ɐ ɐʉ ɐː ɑe ɒ ɒɯ ɘ ɛ ɵː ʉə ʉː ʊ
