ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	LongConsonants	LongVowels	Ratio	Phonemes
tosk1239-169	Northern Tosk Albanian	tosk1239	Indo-European	Eurasia	41.0	20.0	35	28	7	0	0	0	0	4.0	b cç d dz dʒ f h j k l lˠ m n p r s t ts tʃ v z ð ɟʝ g ɲ̟ ʃ ʒ θ a e̞ i o̞ u y ə
mode1248-170	Modern Greek	mode1248	Indo-European	Eurasia	38.36	23.13	26	21	5	0	0	0	0	4.2	b d dz f j k l m n p s t ts v x z ð g ɣ ɾ θ i u ɑ ɔ ɛ
nucl1235-171	Eastern Armenian	nucl1235	Indo-European	Eurasia	40.0	45.0	37	30	7	0	1	0	0	4.285714285714286	f h j k kʰ kʼ l m n p pʰ pʼ r s t ts tsʰ tsʼ tʰ tʼ tʃ tʃʰ tʃʼ v z ʁ̞ ʃ ɻ̝ ʒ χ a i ie̞ o̞ u ə ə̯
west2369-172	Western Farsi	west2369	Indo-European	Eurasia	32.9	53.3	30	24	6	0	0	0	0	4.0	b d dʒ f h j kʰ l m n pʰ r s tʰ tʃ v w z g ɢ ʃ ʒ ʔ χ a̟ e i o u ɑ
cent1973-173	Central Pashto	cent1973	Indo-European	Eurasia	31.9153	69.4529	38	31	7	0	0	0	3	4.428571428571429	b d dz dʒ f h j k l m n p r r̠ s t ts tʃ w z ɖ g ɳ ʁ ʂ ʃ ʈ ʐ ʒ β χ a e̞ː i o̞ː u ɑː ə
kash1277-174	Kashmiri	kash1277	Indo-European	Eurasia	34.166825	74.330455	56	27	29	0	0	0	14	0.9310344827586207	b d dz dʒʲ j k kʰ l m n p pʰ r s t ts tsʰ tʰ tʃʲ tʃʲʰ w ɖ g ɦ ʃʲ ʈ ʈʰ a aː ã ãː e eː ẽ ẽː i iː ĩ ĩː o oː õ õː u uː ũ ũː ə əː ə̃ ə̃ː ɨ ɨː ɨ̃ ɨ̃ː ɨ̆
hind1269-176	Hindi	hind1269	Indo-European	Eurasia	25.0	77.0	94	71	23	0	4	31	10	3.0869565217391304	b bː bʱ bʱː dʒ dʒː dʒʱ dʒʱː d̪ d̪ː d̪ʱ d̪ʱː f fː j jː k kʰ kʰː kː l lː lʱ m mː mʱ n̪ n̪ː n̪ʱ p pʰ pʰː pː q qː r rː s sː tʃ tʃʰ tʃʰː tʃː t̪ t̪ʰ t̪ʰː t̪ː z zː ɖ ɖː ɖʱ ɖʱː g gː gʱ gʱː ɦ ɽ̃ ʁ ʂ ʃː ʈ ʈʰ ʈʰː ʈː ʋ ʋː ʒ ʔ χ aː ãː eː ẽː iː ĩː oː õː uː ũː æe̯ æẽ̯ ɑ ɔo̯ ɔõ̯ ɔ̤ ɜ ɜ̃ ɪ ɪ̃ ɪ̈ ʊ ʊ̃
beng1280-177	Bengali	beng1280	Indo-European	Eurasia	24.0	90.0	53	36	17	0	0	0	0	2.1176470588235294	b bʱ d dʒ dʒʱ dʱ h j k kʰ l lʱ m mʱ n nʱ p pʰ s t tʰ tʃ tʃʰ w ç ŋ ɖ ɖʱ g gʱ ɽ ɽʱ ɾ ɾʱ ʈ ʈʰ a ã e̞ ẽ̞ e̯ o õ o̞ o̯ æ æ̃ ɔ ɔ̃ ɪ ɪ̃ ʊ ʊ̃
sinh1246-178	Sinhala	sinh1246	Indo-European	Eurasia	8.0	81.0	53	37	16	0	0	15	9	2.3125	b bː cç cçː d dː j k kː l lː m mː n nː p pː s sː t tː ŋ ɖ ɖː ɟʝ ɟʝː g gː ɦ ɲ ɲː ɸ ɾ ʃ ʈ ʈː ʋ a aː ãː a̟ eː e̞ iː oː o̞ uː æː æ̃ː ə əː ɪ ʊ
basq1248-179	Basque	basq1248		Eurasia	43.2787	-1.31622	28	23	5	0	0	0	0	4.6	b c d f k l m n p r s̻ t tʃ ts̻ ɟ g ɲ ɾ ʂ ʃ ʈʂ ʎ χ a e̞ o̞ u ɪ
