ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	Consonantal	Vocalic	Ratio	Phonemes
ahi	Ahi	axiy1235	Sino-Tibetan [sino1245]	Eurasia	24.6009	103.713	52	36	16	0	0	36	16	2.25	p t ts ʈ ʈʂ tɕ k pʰ tʰ tsʰ ʈʰ ʈʂʰ tɕʰ kʰ b d dz ɖ ɖʐ dʑ g f s ʂ ɕ x v z ʐ ʑ ɣ m n ŋ l ɬ ɿ ɿ̰ i ḭ ɯ ɯ̰ u ṵ e ḛ o o̰ ɛ ɛ̰ a a̰
vietnamesehanoi	Vietnamese (Hanoi)	viet1252	Austroasiatic [aust1305]	Eurasia	20.681188	105.774071	37	21	13	0	3	21	16	1.6153846153846154	ɓ t tʰ ɗ tɕ k ʔ m n ɲ ŋ f v s z x ɣ h w l p i e ɛ ɛː a aː ɯ ɤ ɤː u o ɔ ɔː iə ɯə uə
saek	Saek	saek1240	Tai-Kadai [taik1256]	Eurasia	17.4558	104.787	44	23	18	0	3	23	21	1.2777777777777777	p t c k ʔ pʰ tʰ cʰ kʰ b d f s h m n ɲ ŋ v l r j w i iː ɯ ɯː u uː e eː ɤ ɤː o oː ɛ ɛː a aː ɔ ɔː ia ɯa ua
santali	Santali	sant1410	Austroasiatic [aust1305]	Eurasia	25.0317	87.8185	57	26	14	0	17	26	31	1.8571428571428572	p t ʈ c k b d ɖ ɟ g m n ɲ ŋ s h r ɽ l w j bʰ tʰ dʰ ɟʰ ɖʰ i ĩ u ũ e ə ə̃ o ɛ ɛ̃ ɔ ɔ̃ a ã ae ao eo iu ui əi əu ei ɔe ɛo oe oi ea oa uə iə io
mundari	Mundari	mund1320	Austroasiatic [aust1305]	Eurasia	23.03	85.85	28	23	5	0	0	23	5	4.6	p t ʈ c k ʔ b d ɖ ɟ g s h m n ɳ ɲ ŋ r ɽ l w j i e u o a
korku	Korku	kork1243	Austroasiatic [aust1305]	Eurasia	21.8358	77.5541	41	31	10	0	0	31	10	3.1	b bʰ d dʰ ɖ ɖʰ ɟ ɟʰ g gʰ p pʰ t tʰ ʈ ʈʰ c k kʰ ʔ m mʰ n ɲ ŋ s h r l ɽ j i u e o a ĩ ũ ẽ õ ã
juang	Juang	juan1238	Austroasiatic [aust1305]	Eurasia	21.2606	85.5845	37	19	18	0	0	19	18	1.0555555555555556	p t ʈ c k b d ɖ ɟ g m n ɲ ŋ s l ɭ r j i e a u o ɔ iː eː aː uː oː ɔː ĩ ẽ ã ũ õ ɔ̃
malayalam	Malayalam	mala1464	Dravidian [drav1251]	Eurasia	9.59208	76.7651	53	38	11	0	4	38	15	3.4545454545454546	p t̪ t ʈ c k pʰ tʰ ʈʰ cʰ kʰ b d ɖ ɟ g bʰ dʰ ɖʰ ɟʰ gʰ s ʂ ʃ h m n̪ n ɳ ɲ ŋ r̪ r l ɭ ʐ ʋ j i iː u uː ə e eː o oː a aː ai ei oi au
magahi	Magahi	maga1260	Indo-European [indo1319]	Eurasia	25.0915	85.3335	50	34	12	0	4	34	16	2.8333333333333335	p pʰ t̪ t̪ʰ ʈ ʈʰ c cʰ k kʰ b bʰ d̪ d̪ʰ ɖ ɖʰ ɟ ɟʰ g gʰ m n mʰ nʰ s h r rʰ ɽ ɽʰ l lʰ w j i ĩ u ũ e ẽ ʌ ʌ̃ o õ a ã əi ə̃ĩ əu ə̃ũ
bhojpuri	Bhojpuri	bhoj1244	Indo-European [indo1319]	Eurasia	26.458455	84.817115	51	35	12	0	4	35	16	2.9166666666666665	p pʰ t̪ t̪ʰ ʈ ʈʰ c cʰ k kʰ b bʰ d̪ d̪ʰ ɖ ɖʰ ɟ ɟʰ g gʰ m mʰ n nʰ ŋ ŋʰ s r rʰ ɽ ɽʰ l lʰ w j i ĩ u ũ e ẽ ʌ ʌ̃ o õ a ã ãĩ ai au ãũ
nepali	Nepali	nepa1254	Indo-European [indo1319]	Eurasia	28.0	85.0	44	29	11	0	4	29	15	2.6363636363636362	k kʰ g gʰ ŋ c cʰ ɟ ɟʰ ʈ ʈʰ ɖ ɖʰ t̪ t̪ʰ d̪ d̪ʰ n̪ p pʰ b bʰ m j r l w s h i ĩ u ũ e ẽ a ã o ə ə̃ əi əĩ əu əũ
panjabieastern	Panjabi (Eastern)	panj1256	Indo-European [indo1319]	Eurasia	30.0368	75.6702	44	27	17	0	0	27	17	1.588235294117647	k c ʈ t̪ p kʰ cʰ ʈʰ t̪ʰ pʰ g ɟ ɖ d̪ b ɳ n̪ m ɽ r ɭ l ʃ s ɦ j w i ĩ u ũ ɪ ʊ e ẽ o õ ɛ ɛ̃ ə ɔ ɔ̃ a ã
tamil	Tamil	tami1289	Dravidian [drav1251]	Eurasia	10.520219	78.825989	36	24	10	0	2	24	12	2.4	p t̪ ʈ c k b d̪ ɖ ɟ g r̪ r m n̪ n ɳ ɲ ŋ l̪ ɭ ʐ w j h i iː u uː e eː o oː a aː ai au
kannadastandard	Kannada (Standard)	nucl1305	Dravidian [drav1251]	Eurasia	13.5878	76.1198	44	34	10	0	0	34	10	3.4	p t̪ ʈ c k pʰ t̪ʰ ʈʰ cʰ kʰ b d̪ ɖ ɟ g bʰ d̪ʰ ɖʰ ɟʰ gʰ f s̪ ʂ ʃ h z̪ m n̪ ɳ l̪ ɭ w j r̪ a aː i iː u uː e eː o oː
tulu	Tulu	tulu1258	Dravidian [drav1251]	Eurasia	12.8114	75.2651	35	21	14	0	0	21	14	1.5	p t̪ ʈ c k b d̪ ɖ ɟ g m n̪ ɳ ɲ ŋ w j l̪ r̪ s̪ ʃ i iː u ɯ uː ɯː e eː o oː ɛ ɛː a aː
baltikharkoo	Balti (Kharkoo)	balt1258	Sino-Tibetan [sino1245]	Eurasia	34.4491	77.2859	40	35	5	0	0	35	5	7.0	p pʰ b t tʰ d k kʰ g ts tsʰ tʃ tʃʰ dʒ ʈʂ ʈʂʰ ɖʐ ʈ ʈʰ ɖ q s z ʃ ʒ x ɣ h l̥ l m n ŋ w j a ɛ i ɔ u
ladakhileh	Ladakhi (Leh)	lada1244	Sino-Tibetan [sino1245]	Eurasia	33.468	80.6013	38	33	5	0	0	33	5	6.6	p t̪ ʈ k pʰ t̪ʰ ʈʰ kʰ b d̪ ɖ g ts tʃ tsʰ tʃʰ dz dʒ s ʂ ʃ h z ʒ r l l̥ m n ɲ ŋ w j i u ə e o
walungge	Walungge	walu1241	Sino-Tibetan [sino1245]	Eurasia	27.695	87.2374	46	32	14	0	0	32	14	2.2857142857142856	p b pʰ t d tʰ ʈ ɖ ʈʰ c ɟ cʰ k g kʰ ts tsʰ tɕ tɕʰ s ɕ h m n ɲ ŋ r r̥ l l̥ w j i iː y yː u uː e eː ø øː o oː a aː
manange	Manange	mana1288	Sino-Tibetan [sino1245]	Eurasia	28.6416	84.0515	41	30	11	0	0	30	11	2.727272727272727	pʰ t̪ʰ ʈʰ kʰ p t̪ ʈ k ʔ pʷʰ kʷʰ pʷ kʷ tsʰ tʃʰ ts tʃ m n ɲ ŋ mʷ ŋʷ ɾ s ʂ ʃ h l j i u e o ʌ ɑ ĩ ũ ẽ õ ɑ̃
gurungwestern	Gurung (Western)	west2414	Sino-Tibetan [sino1245]	Eurasia	27.4169	86.2899	49	29	20	0	0	29	20	1.45	p t̪ ʈ ts tʃ k pʰ t̪ʰ ʈʰ tsʰ tʃʰ kʰ b d̪ ɖ dz dʒ g s ʃ h m n̪ ŋ l l̥ ɾ w j i u ɛ ʌ ɔ ĩ ũ ɛ̃ ɔ̃ ɛː ʌː ɔː i̤ ṳ ɛ̤ ʌ̤ ɔ̤ ɛ̤ː ʌ̤ː ɔ̤ː
thakali	Thakali	thak1245	Sino-Tibetan [sino1245]	Eurasia	28.7014	83.6466	29	19	6	0	4	19	10	3.1666666666666665	p pʰ m t tʰ ts tsʰ n s ʈ r r̥ k kʰ ŋ tɕ j l ɬ i e a ɒ o u ai̯ ei̯ oi̯ ui̯
ersu	Ersu	ersu1241	Sino-Tibetan [sino1245]	Eurasia	29.2867	102.213	59	51	8	0	0	51	8	6.375	p pʰ b t tʰ d k kʰ g ts̪ ts̪ʰ dz̪ tθ̠ tθ̠ʰ dð̠ tɕ tɕʰ dʑ ʈʳ ʈʳʰ ɖʳ m n ŋ ɽ f v s̪ z̪ θ̠ ð̠ ɕ ʑ x w j l ɬ ⁿpʰ ⁿb ⁿtʰ ⁿd ⁿkʰ ⁿg ⁿts̪ʰ ⁿdz̪ ⁿdð̠ ⁿtɕʰ ⁿdʑ ⁿʈʳ ⁿɖʳ i ɛ a o ə˞ a˞ ɿ ɿ̹
lizu	Lizu	lizu1234	Sino-Tibetan [sino1245]	Eurasia	28.333425	101.350309	58	50	8	0	0	50	8	6.25	p pʰ b t tʰ d k kʰ g q qʰ ʔ ts tsʰ dz tʃ tʃʰ dʒ tɕ tɕʰ dʑ m n ɲ ŋ s z ʃ ʒ ɕ ʑ x ɣ h w ɹ j l ɬ ⁿpʰ ⁿb ⁿtʰ ⁿd ⁿtsʰ ⁿdz ⁿtʃʰ ⁿdʒ ⁿtɕʰ ⁿdʑ ŋ̍ i e æ ɐ o u y ə
dhimal	Dhimal	dhim1246	Sino-Tibetan [sino1245]	Eurasia	26.6283	88.3798	53	31	16	0	6	31	22	1.9375	b bʰ p pʰ d dʰ t tʰ g gʰ k kʰ ʔ dʑ dʑʰ tɕ s ɦ m m̥ n n̥ ŋ l l̥ ɾ ɾ̥ w ʍ j j̊ i iː ĩ u uː ũ e eː ẽ ə o oː õ a aː ã iu ui eu oi au ai
darma	Darma	darm1243	Sino-Tibetan [sino1245]	Eurasia	29.8629	80.5439	34	26	8	0	0	26	8	3.25	p b pʰ t̪ d̪ t̪ʰ t tʰ ʈ ɖ ʈʰ c ɟ k g kʰ m n̪ ŋ ɾ s χ h l w j i u e ɛ o a ã õ
russianstandard	Russian (Standard)	russ1263	Indo-European [indo1319]	Eurasia	59.0	50.0	42	36	6	0	0	36	6	6.0	p b t̪ d̪ k g pʲ bʲ t̪ˢʲ dz̪ʲ kʲ gʲ ts̪ tɕ m n̪ mʲ n̪ʲ r ɾʲ f v s z ʂ ʐ fʲ vʲ sʲ zʲ ɕː x xʲ j l lʲ i ɨ u e o a
dari	Dari	dari1249	Indo-European [indo1319]	Eurasia	31.0405	67.3593	35	23	8	0	4	23	12	2.875	p b t d k g q m n f s z ʃ ʒ x ɣ h tʃ dʒ ɾ w j l i e ɛ u o ʊ ʌ ɐ ui ʌi ɐi ɐu
khaling	Khaling	khal1275	Sino-Tibetan [sino1245]	Eurasia	27.3912	87.5053	45	27	17	0	1	27	18	1.588235294117647	p t ts k ʔ pʰ tʰ tsʰ kʰ b d dz g bʰ dʰ dzʰ gʰ m n ŋ s ç ɦ w l r j i iː ʉ ʉː u uː e eː ɵ ɵː o oː ɛ ɛː ʌ a aː oɔ
hinuq	Hinuq	hinu1240	Nakh-Daghestanian [nakh1245]	Eurasia	42.4502	45.8064	62	42	14	0	6	42	20	3.0	p pʼ b t̪ t̪ʼ d̪ k kʼ g q qʼ ʡ ʔ kʷ kʼʷ gʷ qʷ qʼʷ f s z ɬ ʃ ʒ χ ʁ ħ h χʷ ʁʷ ts tsʼ tɬ tɬʼ tʃ tʃʼ m n̪ r̪ l v j ɪ ʏ ʊ ɛ ɔ a ɪː ʏː ʊː ɛː ɔː aː ʊɪ aɪ ɔɪ ɛɪ aʊ ɔʊ aˤ ɛˤ
bengalibangladeshistandard	Bengali (Bangladeshi Standard)	beng1280	Indo-European [indo1319]	Eurasia	24.0	90.0	51	28	8	0	15	28	23	3.5	p b bʰ t̪ d̪ t̪ʰ d̪ʰ t̠ d̠ t̠ʰ d̠ʰ k g kʰ gʰ tɕ tɕʰ dʑ dʑʰ m n ŋ f s ʃ h ɹ l i e ɛ a ɔ o u iu ei eu ɛe ɛo ai ae au ao ɔe ɔo oi oe ou o̯ː ui
daaichin	Daai Chin	daai1236	Sino-Tibetan [sino1245]	Eurasia	20.7347	93.7853	54	24	14	0	16	24	30	1.7142857142857142	p t k ʔ pʰ tʰ kʰ ɓ ɗ m̥ n̥ ŋ̊ m n ŋ s x h sʰ ɣ ɬ w l j i ɯ u ɛ ə ɔ a iː ɯː uː ɛː əː ɔː aː ɯi ui ei əi ɔi ai ɯːi uːi eːi əːi ɔːi aːi əɯ aɯ aːɯ ɔu
easternarmenianstandard	Eastern Armenian (Standard)	nucl1235	Indo-European [indo1319]	Eurasia	40.0	45.0	37	31	6	0	0	31	6	5.166666666666667	b d g p t k pʰ tʰ kʰ v f z s ʒ ʃ ʁ χ h dz ts tsʰ dʒ tʃ tʃʰ m n r ɾ ʋ j l i u ə ɛ ɔ ɑ
bakhtiari	Bakhtiari	bakh1245	Indo-European [indo1319]	Eurasia	32.0163	49.7713	40	23	9	0	8	23	17	2.5555555555555554	pʰ b tʰ d tʃʰ dʒ kʰ g qʰ ɢ f s z ʃ ʒ χ m n ɾ l v j h õːu æ̃i oːu æi eːi au ɑːi ɔi iː ɛ ɛː a aː ɑː ɔ ɔː uː
southernluri	Southern Luri	sout2647	Indo-European [indo1319]	Eurasia	30.4669	50.8382	32	21	9	0	2	21	11	2.3333333333333335	p t̪ tʃ k b d̪ dʒ g f s ʃ χ z ʁ m n̪ l̪ r ʋ j h iː uː ɛ̝ː ɛ̝ ɔ̝ ɔ̝ː ɛi̯ əu̯ aː a ɑː
kumzari	Kumzari	kumz1235	Indo-European [indo1319]	Eurasia	26.1602	56.4202	35	27	8	0	0	27	8	3.375	p b t d tˤ dˤ k g q ʔ tʃ dʒ m n f s sˤ zˤ ʃ χ ʁ ħ ɦ ɻ j w l iː uː i̽ ʊ̽ eː oː ɐ̟ aː
koroshi	Koroshi	koro1296	Indo-European [indo1319]	Eurasia	29.441	53.008	34	24	8	0	2	24	10	3.0	p t tʃ k b d dʒ g f s ʃ χ h z ʒ ʁ m n ŋ l r ʋ j ɽ iː uː eː e oː o a ɑː ɛi̯ əu̯
gilaki	Gilaki	gila1241	Indo-European [indo1319]	Eurasia	37.1344	49.8359	31	22	9	0	0	22	9	2.4444444444444446	pʰ b m f v tʰ d tʃ dʒ n s z ʃ ʒ l r j kʰ g χ ʁ h i iː u uː e o ə a ɒ
kalkoti	Kalkoti	kalk1245	Indo-European [indo1319]	Eurasia	35.3651	72.0533	39	29	10	0	0	29	10	2.9	p t ʈ k q pʰ tʰ kʰ b d ɖ g m n ts ʈʂ tɕ tɕʰ dʑ s ʂ ɕ x z ɣ r ʋ j l iː ɪ eː ɛ æː ɔ ɑː oː uː ʊ
shumashti	Shumashti	shum1235	Indo-European [indo1319]	Eurasia	34.4756	70.5696	39	31	8	0	0	31	8	3.875	p t ʈ k pʰ tʰ ʈʰ b d ɖ g ts ʈʂ tʃ ʈʂʰ s ʃ ʂ x z ʒ m n ɳ ŋ r ɽ ɬ l w j i e a o u aː uː iː
dameli	Dameli	dame1241	Indo-European [indo1319]	Eurasia	35.299	71.6806	38	32	6	0	0	32	6	5.333333333333333	p t ʈ k pʰ tʰ ʈʰ kʰ b d ɖ g ts tʃ ʈʂ tsʰ tʃʰ ʈʂʰ s ʃ ʂ h z ʒ m n ɳ r ç l w j ɪ u ɛ ɔ æ a
salar	Salar	sala1264	Turkic [turk1311]	Eurasia	35.5457	102.819	43	31	12	0	0	31	12	2.5833333333333335	b̥ pʰ d̥ tʰ g̊ kʰ ɢ̥ qʰ v f ʂ z̥ sʰ ɕ x χ h ɖʐ̥ ʈʂʰ dʒ̥ tʃʰ dz̥ tsʰ dʑ̥ tɕʰ m n ŋ l lˠ r i y æ ø̞ ɑ o̞ u ɯ ɑː o̞ː iː e̞ː
bulgarianstandard	Bulgarian (Standard)	bulg1262	Indo-European [indo1319]	Eurasia	43.3646	25.047	43	37	6	0	0	37	6	6.166666666666667	p b m f v t̪ d̪ s̪ z̪ ts̪ dz̪ l̪ˠ n r ʃ tʃ ʒ dʒ j k x g pʲ bʲ tʲ dʲ c ɟ tsʲ mʲ ɲ rʲ fʲ vʲ sʲ zʲ ʎ a ɛ i ɤ̟ ɔ u
hindi	Hindi	hind1269	Indo-European [indo1319]	Eurasia	25.0	77.0	55	34	21	0	0	34	21	1.619047619047619	p b t̪ d̪ ʈ ɖ k g pʰ bʱ t̪ʰ d̪ʱ ʈʰ ɖʱ kʰ gʱ tʃ dʒ tʃʰ dʒʱ m n ŋ ɾ ɽ ɽʱ f s z ʃ h ʋ j l æ i ɪ u ʊ e ɐ o ɛ ɔ ɑ ĩ ɪ̃ ũ ʊ̃ ẽ ɐ̃ õ ɛ̃ ɔ̃ ɑ̃
georgian	Georgian	nucl1302	Kartvelian [kart1248]	Eurasia	41.850397	43.78613	33	28	5	0	0	28	5	5.6	pʰ pʼ b tʰ tʼ d kʰ kʼ g qʼ ts tsʼ dz tʃ tʃʼ dʒ m n ɾ v s z ʃ ʒ x ɣ h l i ɛ ɑ ɔ u
estonian	Estonian	esto1258	Uralic [ural1272]	Eurasia	58.55	25.82	94	33	25	0	36	33	61	1.32	p t tʲ k m n nʲ r f v s ʃ sʲ l lʲ h j pː tː tʲː kː mː nː nʲː rː fː sː ʃː sʲː lː lʲː hː jː i y u e ø ɤ o æ ɑ iː yː uː eː øː ɤː oː æː ɑː iːː yːː uːː eːː øːː oːː æːː ɑe ɑi ɑo ɑu eɑ ei eo eu iɑ ie io iu oɑ oe oi ou uɑ ue ui uo ɤɑ ɤe ɤi ɤo ɤu æe æi æo æu øɑ øe øi yɑ ye yi yo
ironossetic	Iron Ossetic	iron1242	Indo-European [indo1319]	Eurasia	42.98	44.61	45	38	7	0	0	38	7	5.428571428571429	b pʰ pʼ d̪ t̪ʰ t̪ʼ g gʷ kʰ kʷ kʼ kʼʷ q qʷ ʔ f v s z ʒ ʃ ʁ ʁʷ χ χʷ h dz ts tsʼ dʒ tʃ tʃʼ m n l r w j i u ə e o ɐ a
hungarianstandard	Hungarian (Standard)	hung1274	Uralic [ural1272]	Eurasia	46.9068585714	19.6555271429	39	25	14	0	0	25	14	1.7857142857142858	b ts tʃ d̪ dz dʒ f g h j k ʃ ʒ s z t̪ v cç ɟʝ l m n̪ ɲ p r i iː y yː u uː ø øː o oː eː ɛ ɑ aː
koreanseoul	Korean (Seoul)	seou1239	Koreanic [kore1284]	Eurasia	37.54	126.98	38	21	16	0	1	21	17	1.3125	pʰ tʰ tɕʰ kʰ b̥ d̥ dʑ̥ g̊ p t tɕ k sʰ s h m n ŋ ɾ w j iː ɪ e̞ eː ɛ̝ ɛː ɐ ɑ̟ː o̞̜ oː uː ʊ̜ ɘː ʌ ɯː ɯ̽ ɨi
slovenestandard	Slovene (Standard)	slov1268	Indo-European [indo1319]	Eurasia	46.2543	14.7766	29	21	8	0	0	21	8	2.625	p b m f ʋ t̪ d̪ n̪ ts s z ɾ l tʃ dʒ ʃ ʒ k g x j i e ɛ ə a o ɔ u
galician	Galician	gali1258	Indo-European [indo1319]	Eurasia	42.2446	-7.5343	28	21	7	0	0	21	7	3.0	p b t̪ d̪ ɟ k g tʃ m n ɲ ŋ r ɾ f θ s̺ ʃ j w l i u e o ɛ ɔ a
japanese	Japanese	nucl1643	Japonic [japo1237]	Eurasia	35.0	135.0	28	18	10	0	0	18	10	1.8	p b ɸ β m t d s z ts n r j k g w h ɴ i iː e eː ɯ ɯː o oː a aː
munji	Munji	munj1244	Indo-European [indo1319]	Eurasia	35.9321	70.9404	40	32	8	0	0	32	8	4.0	pʰ b m w f v t̪ʰ d̪ ts dz n ɾ s z l tʃ dʒ ʃ ʒ ʈʂ ɖʐ ʂ ʐ c ɟ ç j kʰ g x ɣ h iː uː ɛː ɔː aː ɪ ʊ ə
sakhastandard	Sakha (Standard)	yaku1245	Turkic [turk1311]	Eurasia	61.6974	133.98	40	20	16	0	4	20	20	1.25	p b m t̺ s̻ d̺ n̺ r l̺ˠ ɲ cç ɟʝ j j̃ k g ŋ q ʁ ħ iː yː ɨː uː ɪ ʏ ɪ̈ ʊ ɛ ɛː œ œː ɔ ɔː a ɑː ie ɨɛ yø uɔ
dolgan	Dolgan	dolg1241	Turkic [turk1311]	Eurasia	71.1083	94.2936	42	22	16	0	4	22	20	1.375	m b p n d t s lˠ r ɲ ɟ c dʒ tʃ j ŋ g ɢ q h ɬ r̥ i y ɯ u œ ɛ ɔ ɑ iɛ ɯɑ yœ uɔ iː yː ɯː uː œː ɛː ɔː ɑː
khalaj	Khalaj	turk1303	Turkic [turk1311]	Eurasia	34.4224	50.3222	28	21	7	0	0	21	7	3.0	p b t̪ d̪ k g q ɢ x ɣ χ ʁ tʃ s ʃ z n j l r ħ a æ i o œ u y
chuvash	Chuvash	chuv1255	Turkic [turk1311]	Eurasia	55.487	47.163	22	14	8	0	0	14	8	1.75	p t̪ k v s ʃ tɕ ɕ x m n̪ l̪ r j i y e ɨ u œ ɞ a
bashkir	Bashkir	bash1264	Turkic [turk1311]	Eurasia	53.5967	56.5594	30	21	9	0	0	21	9	2.3333333333333335	pʰ b m w θ ð tʰ d s l n r ʃ j kʰ g x ŋ q ʁ h i ə æ ʉ ø̈ ɤ ɑ u ɵ
so	So	sooo1254	Austroasiatic [aust1305]	Eurasia	16.9081	105.001	72	22	44	0	6	22	50	0.5	p pʰ t tʰ c cʰ k kʰ ʔ b d f s h m n ɲ ŋ ɾ w l j i e ɛ iː eː ɛː ɯ ɤ ʌ a ɯː ɤː ʌː aː u o ɔ ɑ uː oː ɔː ɑː i̤ e̤ ɛ̤ i̤ː e̤ː ɛ̤ː ɯ̤ ɤ̤ ʌ̤ a̤ ɯ̤ː ɤ̤ː ʌ̤ː a̤ː ṳ o̤ ɔ̤ ɑ̤ ṳː o̤ː ɔ̤ː ɑ̤ː ia ɯa ua i̤a ɯ̤a ṳa
bruwestern	Bru (Western)	west2397	Austroasiatic [aust1305]	Eurasia	16.4906	104.754	68	23	36	0	9	23	45	0.6388888888888888	p pʰ b t tʰ d c cʰ k kʰ s h m n ɲ ŋ ɾ w wˀ l j jˀ j̊ i ɨ u e ʌ̟ o ɛ ɑ̟ ɔ iː ɨː uː eː ɤ̟ː oː ɛː ɑ̟ː ɔː i̤ ɨ̤ ṳ e̤ ʌ̤̟ o̤ ɛ̤ ɑ̤̟ ɔ̤ i̤ː ɨ̤ː ṳː e̤ː ɤ̤̟ː o̤ː ɛ̤ː ɑ̤̟ː ɔ̤ː iɐ i̤ɐ ea̤ ɨɐ ɨ̤ɐ uɐ ṳɐ ɤa ɤa̤
tatarstandard	Tatar (Standard)	tata1255	Turkic [turk1311]	Eurasia	55.0	50.0	42	29	11	0	2	29	13	2.6363636363636362	p b t̪ d̪ s̪ z̪ m n̪ β l r ɕ ʃ ʒ ʑ j k g ŋ q χ ʁ ʔ h v f ts tɕ ɕː iɪ̯ ʉ u ɯɪ̯ ɘ̆ ɵ̆ ɤ̞̆ ŏ ɒ a ɨ ɛ ɔ
kyrgyzstandard	Kyrgyz (Standard)	kirg1245	Turkic [turk1311]	Eurasia	42.0	74.0	37	21	16	0	0	21	16	1.3125	p b f v m t̪ d̪ ts̪ s̪ z̪ tʃ dʒ ʃ n lˠ r j q χ ɢ ɴ ɑ e̞ i ɯ o̞ ø̞ u y ɑː e̞ː iː ɯː o̞ː ø̞ː uː yː
gagauzstandard	Gagauz (Standard)	gaga1249	Turkic [turk1311]	Eurasia	44.5988	28.0277	46	28	15	0	3	28	18	1.8666666666666667	b v g d ʑ z dʑ k p s t f x h ts tʃ ɕ j l m n r bʲ sʲ lʲ dʲ nʲ gʲ a o̞ ʊ ɯ̽ æ e̞ i ɯ̯ɤ̞ ø̞ y aː o̞ː ɯi̯ uː e̞ː iː yː i̯e̞
tuvanstandard	Tuvan (Standard)	tuvi1240	Turkic [turk1311]	Eurasia	51.7	94.36667	52	28	24	0	0	28	24	1.1666666666666667	b̥ β g ɣ d̪̥ t̪ʰ ʒ ʃ s z q l m n̪ ŋ pʰ ɾ χ h tʃ j ts p b f v t̪ d̪ ɑ ɛ i ɯ̽ ɔ œ u y ɑː ɛː iː ɯ̽ː ɔː œː uː yː ɑ̰ː ɛ̰ː ḭː ɯ̰̽ː ɔ̰ː œ̰ː ṵː y̰ː
khakasstandard	Khakas (Standard)	khak1248	Turkic [turk1311]	Eurasia	50.7393	107.169	39	23	16	0	0	23	16	1.4375	χ ʁ k g ŋ j ʃ ʒ tʃ dʒ r t d s z ts l n f v p b m ɪ̞ iː ɛ ɛː y yː œ œː ɯ ɯː ɑ ɑː u uː ɔ ɔː
kumyk	Kumyk	kumy1244	Turkic [turk1311]	Eurasia	43.0	47.0	32	23	9	0	0	23	9	2.5555555555555554	b p v f m d̪ t̪ z s dʒ tʃ ʒ ʃ n l r k g q ʁ χ ɴ h i y e ø æ ɯ a u o
kazakh	Kazakh	kaza1248	Turkic [turk1311]	Eurasia	41.8729	65.7709	35	26	9	0	0	26	9	2.888888888888889	b p m w v f d t z s ts tʃ n l ʒ ʃ ɕ ɣ r k g q ʁ χ ɴ h i y e ø æ ɯ u a o
karakalpak	Karakalpak	kara1467	Turkic [turk1311]	Eurasia	39.98	63.3223	35	26	9	0	0	26	9	2.888888888888889	b p w m v f d t z s ts n l ʒ ʃ tʃ dʒ r ɣ k g q ʁ χ ɴ h i y e ø æ ɯ u a o
nogai	Nogai	noga1249	Turkic [turk1311]	Eurasia	43.5917	46.6618	30	21	9	0	0	21	9	2.3333333333333335	b p w v m d t ʒ ʃ z s n l r g k ɣ q ʁ χ ɴ i y e æ œ ɯ u a o
shor	Shor	shor1247	Turkic [turk1311]	Eurasia	52.3261	88.4344	36	20	16	0	0	20	16	1.25	b p m d̪ t̪ z s n l ʒ ʃ dʒ tʃ r ɣ k g c ɟ ɲ i iː e eː y yː ø øː ɯ ɯː a aː u uː o oː
chulym	Chulym	chul1246	Turkic [turk1311]	Eurasia	54.3209	89.5541	29	14	15	0	0	14	15	0.9333333333333333	p t k v s ʃ j ɣ m ts n l r ŋ i iː y yː e ø ɛː øː ɨ ɨː u o oː a aː
easternyiddishcentral	Eastern Yiddish (Central)	east2295	Indo-European [indo1319]	Eurasia	51.75	19.42	37	24	9	0	4	24	13	2.6666666666666665	p b m f v t d s̺ z̺ ts dz n l ʃ ʒ tʃ dʒ k g x ʀ h nʲ lʲ iː aː uː i e a o u ei ai oi ou ə
bettakurumba	Betta Kurumba	bett1235	Dravidian [drav1251]	Eurasia	11.6385	76.6064	37	22	12	0	3	22	15	1.8333333333333333	p b m ʋ f t̪ d̪ t d ɾ n l ʈ ɖ ɳ ɭ s̠̻ dʒ j k g ŋ ɑ ɑː ɛ ɛː ɪ iː ə əː ɔ ɔː ʊ̞ ʊː ʊ̈i əi ɐi
kuvi	Kuvi	kuvi1243	Dravidian [drav1251]	Eurasia	18.8832	83.7552	37	22	15	0	0	22	15	1.4666666666666666	p b m β̞ t̪̺ d̪̺ n̪ s l r ʈ ɖ ɳ ɽ cç ɟʝ j k g ŋ ʔ h a e̞ i o̞ u aː e̞ː iː o̞ː uː ã ẽ̞ ĩ õ̞ ũ
slavomolisanoacquavivacollecroce	Slavomolisano (Acquaviva Collecroce)	slav1254	Indo-European [indo1319]	Eurasia	41.89	14.7	44	30	14	0	0	30	14	2.142857142857143	b d ɟ g p t c k dz dʒ ts tʃ v z ʒ j f s ʃ ç x m n ɲ l ʎ r w a ɛ e i ɔ o u r̩ aː ɛː eː iː ɔː oː uː r̩ː
