ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	Consonantal	Vocalic	Ratio	Phonemes
warayaustralia_wara1290	Warray	wara1290	Gunwinyguan	Australia	-13.0941	131.236	17	12	5	0	0	12	5	2.4	k p ɔ w t l a̟ i m ɛ ŋ c ɲ n r j u
totonacmisantladialect_yecu1235	Yecuatla Totonac	yecu1235	Totonacan	North America	20.1765	-96.8741	28	16	12	0	0	16	12	1.3333333333333333	ʔ j a̰ iː m h k n ʃ ṵ s uː ts ḭː a̰ː w ɬ tʃ a q p i t ḭ aː u l ṵː
mandarin_mand1415	Mandarin Chinese	mand1415	Sino-Tibetan	Eurasia	40.0209	116.228	35	25	6	0	4	25	10	4.166666666666667	p i x ʈʂ ei ɑu ou ʈʂʰ k tʰ f u ai ɤ ʐ l ts̪ ts̪ʰ m ʂ ɨ y j t ç ɑ pʰ n ɥ s̪ w kʰ tɕʲ ŋ tɕʲʰ
namakir_nama1268	Namakura	nama1268	Austronesian	Papunesia	-16.8979	168.569	25	20	5	0	0	20	5	4.0	r n e ⁿg ʔ a p h o v i f l ⁿbʷ t mʷ k ŋ pʷ w u ⁿd sʼ ⁿb m
pacoh_paco1243	Pacoh	paco1243	Austroasiatic	Eurasia	16.3353	107.094	53	23	24	0	6	23	30	0.9583333333333334	ɛː r w̰ iə pʰ ɓ aː ea j̰ m u əː ʔ oa æː ɗ ɨ e k oː əa ɜː n ɨː j uə a l p ɔ ɒː iː tʰ i n̠ o æ t̠ ɜ t β̞ eː h uː ɔː ɒ ʄ ʃ ɨə ɛ ə kʰ ŋ
noon_noon1242	Noon	noon1242	Atlantic-Congo	Africa	14.792	-16.9205	47	27	20	0	0	27	20	1.35	eː p o ŋ e aː ⁿd iː j ⁿɟ s ə ɟ h ɓ u ɪ b ɔː f ɛː ʔ l ɲ i ʊː uː d ⁿb k g ɪː əː ɔ c n ʊ ⁿg t ɛ ɗ ʄ w oː m a r
nung_nung1283	Nung (Viet Nam)	nung1283	Tai-Kadai	Eurasia	20.8965	104.286	41	26	15	0	0	26	15	1.7333333333333334	tʃʰ ʔ ɰ aː m pʰ ɔ ɯ ɛː oː tʰ a uː f v ʒ h l ɗ ɬ k kʰ s ɛ ɯː ɓ ŋ ɔː tʃ w əː j u i ʃ n eː ɲ t p iː
cofan_cofa1242	Cofán	cofa1242		South America	0.276675	-77.0643	40	30	10	0	0	30	10	3.0	õ ɛ ɣ β i a g ɾ’ ã tʼ f ʔ ʑ j h dʒ m w n’ pʰ ɟ o t’ʰ kʰ ɨ̃ ĩ tsʼ p b ʃ tʃʰ d’ ɛ̃ k tʃ ɨ ɰ ɲ sʼ dz’
bats_bats1242	Bats	bats1242	Nakh-Daghestanian	Eurasia	42.1806	45.344	46	35	11	0	0	35	11	3.1818181818181817	u z̪ d̪ ɑː n ĩ ɑ̃ j tʃ i ʃ ɸ ʒ ħ ũ q ts̪ dz̪ o ɬ ʔ tʃʼ h g ẽ t̪ʼ r qʼ ts̪ʼ ɛ χ m dʒ k t̪ s̪ ʡ b õ l pʼ ʁ β p kʼ ɑ
bengali_beng1280	Bengali	beng1280	Indo-European	Eurasia	24.0	90.0	43	29	14	0	0	29	14	2.0714285714285716	l ɾ ã ũ ɔ tʃ h d̪ʱ d̪ ʈʰ b õ k dʒʱ p ʈ g e tʃʰ o ʃ u ɔ̃ ẽ æ̃ dʒ s̪ i ɽ ɖ bʱ t̪ ɖʱ kʰ ŋ t̪ʰ gʱ pʰ æ ĩ m n a
amharic_amha1245	Amharic	amha1245	Afro-Asiatic	Africa	11.708182	39.543456	39	32	7	0	0	32	7	4.571428571428571	a o n w ɨ kʷ d gʷ tʃ e h m t mʷ sʼ i f ʃ l p’ʷ ɲ kʼʷ g dʒ pʼ b k hʷ j s kʼ tʃʼ tʼ u p ə fʷ r t’ʷ
maithili_mait1250	Maithili	mait1250	Indo-European	Eurasia	26.3817	86.2211	47	31	16	0	0	31	16	1.9375	ɖ ã ɔ̃ gʱ kʰ æ k u ʂ tʃʰ s̪ æ̃ dʒ p ʃ w ɤ̃ a dʒʱ j o ɤ n̪ ɽ ɔ t̪ l̪ ʈʰ ʈ õ ũ b h ĩ d̪ʱ ẽ ɾ̪ d̪ m pʰ ɖʱ tʃ bʱ g i e t̪ʰ
hupa_hupa1239	Hupa-Chilula	hupa1239	Athabaskan-Eyak-Tlingit	North America	41.0982	-123.68	34	28	6	0	0	28	6	4.666666666666667	oː c q m hʷ tʃʼ ŋ tʃ x tʃʷʰ ɪ qʼ cʼ aː cʰ ɬ t j o n h tʰ tsʰ s tʼ a eː w tsʼ tɬʼ xʷ ʔ ts l
kunwinjku_gunw1252	Bininj Kun-Wok	gunw1252	Gunwinyguan	Australia	-12.3398	133.358	22	17	5	0	0	17	5	3.4	m r ʔ w t n̠ u n t̠ j e ɳ ɻ ɭ a o l k ʈ ŋ p i
toaripi_toar1246	Toaripi	toar1246	Eleman	Papunesia	-8.07231	146.206	14	8	6	0	0	8	6	1.3333333333333333	l h m k i a s ɔ u p e f o t
sumu_maya1285	Mayangna	maya1285	Misumalpan	North America	14.1259	-84.3439	24	19	5	0	0	19	5	3.8	ŋ ɾ̥ u j ŋ̊ b w uː m n̪̥ d̪ m̥ iː l̠̥ ɾ k t̪ i n̪ l̪ h s a p
hausa_haus1257	Hausa	haus1257	Afro-Asiatic	Africa	11.1513	8.7804	43	31	10	0	2	31	12	3.1	w e oː g aː au gʲ kʼ dʒ sʼ i u z j ai ʃ o tʃ s h kʼʷ ɽ l n ʔʲ k ɓ d b uː k’ʲ gʷ a t ɸ̞ r m kʷ kʲ iː ɗ ʔ eː
ayoreo_ayor1240	Ayoreo	ayor1240	Zamucoan	South America	-19.220055	-60.217495	30	20	10	0	0	20	10	2.0	n̪̥ ŋ ɲ̊ ɛ d̪ n̪ k ã ɔ ĩ j m u ũ ɔ̃ tʃ ɲ b ʔ a s̪ ɛ̃ m̥ w g t̪ ɹ h i p
chimila_chim1309	Chimila	chim1309	Chibchan	South America	10.1902	-74.2559	41	20	20	1	0	21	20	1.0	ʔ s̪ k ĩ õː ɲ ɾ ⁿb aː ũ ẽː ẽ m p n̠d̠ʲ l̪ ŋ oː kʷ e ã t̪ ⁿgʷ uː tʃ u ãː iː h ⁿg o ĩː i eː ũː j a w õ n̪ ⁿd̪
tuva_tuvi1240	Tuvinian	tuvi1240	Turkic	Eurasia	51.7	94.36667	44	20	24	0	0	20	24	0.8333333333333334	ʃ n̪ o ts̪ u dʒ eː β ŋ f ḛ oː ɯː i m b o̰ e ɑː ø̰ t̪ tʃ p k uː dz ɯ ɑ g øː j yː r d̪ y̰ l̪ ḭ ɯ̰ iː ɑ̰ ṵ y s̪ ø
mpur_mpur1239	Mpur	mpur1239		Papunesia	-0.7489	133.166	18	13	5	0	0	13	5	2.6	b j e t k u o n p m f d i w dʒ a ɾ s
nukunu_nugu1241	Nugunu (Australia)	nugu1241	Pama-Nyungan	Australia	-31.9899	133.908	28	22	6	0	0	22	6	3.6666666666666665	t̪ l ɖ r ʎ m aː a t ʊ ɭ ɲ w ŋ n p k ɳ ɪː ʈ n̪ c j ɻ l̪ ɪ ʊː ɾ
farsiwestern_west2369	Western Farsi	west2369	Indo-European	Eurasia	32.9	53.3	30	24	6	0	0	24	6	4.0	p tʃ z̪ k d̪ ʔ n x ʒ e f w i u b h æ dʒ t̪ ɒ m o l̪ v j s̪ r̪ g ʃ ɢ
mbabaram_mbab1239	Mbabaram	mbab1239	Pama-Nyungan	Australia	-20.1389	143.438	38	25	12	1	0	26	12	2.0833333333333335	kʷ ɨ ⁿg ɛ iː k ŋʷ ⁿd̪ tʷ n̪ uː u ŋ t̪ ɔ ɛː a ⁿɟ ⁿb w p ɲ t aː ɨː ndʷ ɾ nʷ j c n l m ɺ i ⁿgʷ ⁿd ɔː
adjukru_adio1239	Adioukrou	adio1239	Atlantic-Congo	Africa	5.38228	-4.52522	28	21	7	0	0	21	7	3.0	r l m w k n ɲ kp p d o a gb b f h j dʒ ŋ i e tʃ u s ɛ ɔ t g
wirangu_wira1265	Wirangu	wira1265	Pama-Nyungan	Australia	-32.0	134.0	23	20	3	0	0	20	3	6.666666666666667	l̪ ʎ p w j ɲ ɳ ɭ ŋ k u ɻ m t̪ t a c ɾ ʈ i l n n̪
ghomaraberber_ghom1257	Ghomara	ghom1257	Afro-Asiatic	Africa	34.7979	-4.6696	38	32	4	0	2	32	6	8.0	q w f tˤ z ə ç kʷ u g θ β ai ð gʷ zˤ t h x b s l r sˤ n ʕ ɣ a k m ʔ ʃ dˤ i d au ʒ ħ
gumuzsouthern_gumu1244	Northern Gumuz	gumu1244	Gumuz	Africa	11.05	35.93	48	38	10	0	0	38	10	3.8	ŋʷ ŋ k kʷ g ɲ uː tʃ tʼ cç e ts gʷ ʒ l cç’ ɓ o v a z kʼʷ w eː t h s i ɾ iː tsʼ d f ʔ b ɗ ʃ kʼ tʃʼ p oː aː j u ɟʝ pʼ m n
isaka_kris1246	I'saka	kris1246	Sko	Papunesia	-2.80084	141.303	18	8	10	0	0	8	10	0.8	ɔ o s ũ ĩ ɛ ɔ̃ i b p ã w d ɛ̃ k a t j
malgbe_malg1250	Malgbe	malg1250	Afro-Asiatic	Africa	12.5342	14.8475	44	27	17	0	0	27	17	1.588235294117647	w f tθ’ oː ɑ ɗ n j g eː m d t s ʃ u a̟ː ɔ k ɔː kʼ uː ɤ ɟ ɬ p r ʔ a̟ ɛ iː e ɓ ɑː gb i h l b cʼ ɛː kp pfʼ o
awngi_awng1244	Awngi	awng1244	Afro-Asiatic	Africa	10.9819	36.6916	33	27	6	0	0	27	6	4.5	ʁ ʃ d b k e ŋ kʷ q m t p u ʁʷ j dʒ tʃ w s ŋʷ qʷ f ts a g o gʷ ɨ i n z l ɾ
dyirbal_dyir1250	Dyirbal	dyir1250	Pama-Nyungan	Australia	-17.4516	145.544	16	13	3	0	0	13	3	4.333333333333333	m t a n c ɲ ɻ p j l u w r i k ŋ
ndut_ndut1239	Ndut	ndut1239	Atlantic-Congo	Africa	14.925	-16.9811	43	27	16	0	0	27	16	1.6875	ɔː ⁿɟ d g w ɲ ɟ j n eː f i ɛ k b m aː ʄ əː ɪː ⁿg ɔ ⁿb a ɪ ʔ u s l e ŋ ɛː ə iː c r p uː h ⁿd ɗ t ɓ
azerbaijaninorthern_nort2697	North Azerbaijani	nort2697	Turkic	Eurasia	40.9777	46.4737	33	24	9	0	0	24	9	2.6666666666666665	m dʒ ɪ ʏ l’ ʒ ɛ ɑ p o x z ɤ g ɾ ʊ v j tʃ b t̪ s ʃ a̟ c h ø ɟ k n̪ ɣ d̪ f
kalkatungu_kalk1246	Kalkutung	kalk1246	Pama-Nyungan	Australia	-21.0	139.5	23	20	3	0	0	20	3	6.666666666666667	m ʎ l̪ t a ɾ l ʈ ɽ ɳ ɲ w ɭ p n̪ c i k ŋ u t̪ j n
witotomuruidialect_muru1274	Murui Huitoto	muru1274	Huitotoan	South America	-1.13669	-73.8331	21	15	6	0	0	15	6	2.5	d ɸ ɔ m ɯ i β a u tʃ h k t ɲ b ɛ dʒ n θ g r
achumawi_achu1247	Achumawi	achu1247	Palaihnihan	North America	41.0979	-121.191	39	29	10	0	0	29	10	2.9	j qʼ p l̰ ʔ ɔ ʜ tʃʼ tʰ m tʃ t k u ɛː s aː q pʼ w ɛ kʼ h i n̰ tʃʰ n w̰ m̰ qʰ iː uː pʰ l kʰ a ɔː j̰ tʼ
swedish_swed1254	Swedish	swed1254	Indo-European	Eurasia	59.800634	17.389526	35	18	17	0	0	18	17	1.0588235294117647	ɛ uː ɑː yː k g f ŋ d̪ b ɛː ɪ eː ɵ s l̪ ʉ m øː p ç a ɕ n̪ ɹ œ h ʊ v iː oː t̪ ʝ ɔ ʏ
warrwa_warr1258	Warrwa	warr1258	Nyulnyulan	Australia	-17.0965	123.971	23	17	6	0	0	17	6	2.8333333333333335	k iː j ɭ i a p w n ɻ ŋ ɾ aː ʎ m ʈ c t uː ɲ ɳ l u
birom_bero1242	Berom	bero1242	Atlantic-Congo	Africa	9.67037	8.81221	34	22	12	0	0	22	12	1.8333333333333333	e z kp m s ŋ gb dʒ w tʃ d g ɛ t v aː b h j n oː f l uː i a k u iː eː ɔ p r o
kilivila_kili1267	Kilivila	kili1267	Austronesian	Papunesia	-8.72574	151.072	31	20	5	0	6	20	11	4.0	ai n pʷ ei m t ʔ kʷ gʷ a l ou ɛu g au ɔi p j ɔ ɾ d ɛ b k u mʷ bʷ i w s v
basariguineesenegal_bass1258	Bassari-Tanda	bass1258	Atlantic-Congo	Africa	12.4529	-13.3495	42	36	6	0	0	36	6	6.0	ⁿd l m ⁿgʷ u ɔ ⁿg p x n ⁿɟ ʄ g w̃ ɟ ŋʷ j̃ ə t r ɗ ɰ̃ s xʷ ɓ k w j ɰ gʷ ⁿb i f a c kʷ ŋ ɲ ʃ d b ɛ
wanshohot_puin1248	Puinave	puin1248		South America	3.92974	-67.6886	21	10	11	0	0	10	11	0.9090909090909091	ɔ ɤ̃ m s̪ ĩ ã ʔ u a n̪ ɯ p õ w ɛ i t̪ h ɤ j k
sanuma_sanu1240	Sanumá	sanu1240	Yanomamic	South America	4.5	-64.5	25	12	13	0	0	12	13	0.9230769230769231	ĩ w t n u tʰ h e i l s o a õ m p ɨ̃ ẽ ts k ũ j ɨ ə ã
semelai_seme1247	Semelai	seme1247	Austroasiatic	Eurasia	2.82799	102.806	53	33	20	0	0	33	20	1.65	ĩ ɲ n̥ ʔ w c ʉ̃ m̰ m o ã h w̰ ɲ̰ ʉ u ŋ j̰ g kʰ j i ɛ l l̰ ŋ̊ p n ũ ɔ̃ d ɒ ə e ɛ̃ b t̪ʰ r̰ a m̥ n̰ ɕ ə̃ ɒ̃ ɟ ẽ õ ɔ cʰ pʰ r t̪ k
yagua_yagu1244	Yagua	yagu1244	Peba-Yagua	South America	-3.42913	-72.2186	27	11	16	0	0	11	16	0.6875	ɔ̃ː pʷ k ãː ɾ ɨ̃ː ʊ ɨ̃ a ɔː aː ã ɔ̃ ʊ̃ ts ⁿbʷ h ɨː ⁿd ʊ̃ː ɔ t w ɨ tʃ j ʊː
oneida_onei1249	Oneida	onei1249	Iroquoian	North America	43.438742	-75.708106	16	10	6	0	0	10	6	1.6666666666666667	k s j h i tʃ a ʔ n ɐ̃ ũ w l t u e
sre_koho1244	Koho	koho1244	Austroasiatic	Eurasia	11.6444	108.057	39	29	10	0	0	29	10	2.9	j g u c a o p ɲ̊ ɤ i d w ɓ s kʰ ɛ n t ɟ k pʰ ʍ ʔ tʰ m ŋ m̥ n̥ ɔ h ɲ e j̊ cʰ ɯ b l ɗ ɒ
kadugli_katc1249	Katcha-Kadugli-Miri	katc1249	Kadugli-Krongo	Africa	10.8423	29.4914	36	22	14	0	0	22	14	1.5714285714285714	eː i m aː p iː w h d̪ ɔ r l n b c ɔː o uː t ɓ dʒ g t̪ ɛ ɗ oː d f s u j e k ɛː a ɲ
tulu_tulu1258	Tulu	tulu1258	Dravidian	Eurasia	12.8114	75.2651	34	21	13	0	0	21	13	1.6153846153846154	n̪ eː s e ɯ ŋ t̪ uː b ʋ ɛː ʃ dʒ ɳ k d̪ l̪ m o iː ɲ p tʃ aː ɐ g ɛ ɖ j u ʈ i r oː
nyangi_nyan1313	Nyang'i	nyan1313	Kuliak	Africa	3.4997	33.73651	29	20	9	0	0	20	9	2.2222222222222223	k t zʲ ɲ ŋ i ʊ r o e ɗ n m ɠ ɛ c h ɬ ɪ p ɔ j s̪ ʄ a l u w ɓ
sheko_shek1245	Sheko	shek1245	Dizoid	Africa	7.05022	35.2826	39	28	11	0	0	28	11	2.5454545454545454	g kʼ h n u pʼ f z w ʈʂ tʼ s k a ŋ o iː j ʃ oː tʃʼ b i ts tʃ ə e ʈʂ’ ʒ ʐ t uː aː ɾ eː ʂ tsʼ m d
maidunortheastern_nort2952	Northeast Maidu	nort2952	Maiduan	North America	40.4102	-120.645	23	17	6	0	0	17	6	2.8333333333333335	n pʰ kʼ tʼ i s̠ tʰ a ɛ ɗ w l pʼ u ɨ j ɔ ɓ h cʼ cʰ m kʰ
baining_qaqe1238	Qaqet	qaqe1238	Baining	Papunesia	-4.45258	151.702	31	18	10	0	3	18	13	1.8	n ɣʷ p ŋ ɔ s ɔː kʷ ai ɾ m au uː ɣ u ŋʷ ɛi aː l ⁿd a t iː ɛː ⁿb w ɛ i ⁿg ⁿgʷ k
czech_czec1258	Czech	czec1258	Indo-European	Eurasia	49.873398	15.10437	38	25	10	0	3	25	13	2.5	n ɛu r̝ ɦ b v x tʃ z u ou j c uː ɟ o ɛː aː l f ɛ ɲ d m t i r au g oː iː s ʃ a k p ts ʒ
abkhaz_abkh1244	Abkhaz	abkh1244	Abkhaz-Adyge	Eurasia	43.056218	41.159115	61	58	3	0	0	58	3	19.333333333333332	s dʒ z ʝ ts’ʷ ɣʷ pʼ j ʃ t’ʷ d v l cʼ kʷ p qʼ c gʷ xʷ ʃʷ tʃʼ ħʷ tʼ n f ɖʐ ʂ q’ʲ tsʼ ç tʃ m tʷ a r g dzʷ tsʷ ts ɟ ʒʷ qʼʷ ʐ ʈʂ’ kʼʷ w ʈʂ ʒ ɨ ħ b ɣ x dʷ kʼ k t aː dz ʕʷ
wapishana_wapi1253	Wapishana	wapi1253	Arawakan	South America	2.58744	-59.8021	26	18	8	0	0	18	8	2.25	k uː m g n t a h ʃ aː ɖ w tʃ ɲ p j ɽ ɨː ʔ u i s b ɨ ʐ iː
khasi_khas1269	Khasi	khas1269	Austroasiatic	Eurasia	24.977	91.9998	32	21	8	0	3	21	11	2.625	ɲ t̪ aː h p uː iː b d k e ia ŋ l’ uo kʰ pʰ w j ie m i sʼ n u ʔ a o ʃ r’ t’ʰ dʒ
nakkara_naka1260	Nakara	naka1260	Maningrida	Australia	-12.07653	134.32729	21	16	5	0	0	16	5	3.2	ɭ i n p j l ɻ ɔ m w k t u ŋ c ɲ ɳ ʈ ɾ a ɛ
cuiba_cuib1242	Cuiba	cuib1242	Guahiboan	South America	6.19829	-69.8197	21	16	5	0	0	16	5	3.2	u o tʃ n ts a k j m kʰ pʰ ɾ p h ɓ t i e s w tʰ
mumuye_nucl1240	Mumuye	nucl1240	Atlantic-Congo	Africa	8.90347	11.71545	34	22	12	0	0	22	12	1.8333333333333333	w i s v ũ ɔ̃ m ã ʃ ɛ̃ b l ĩ kp a h ɔ j u z õ p d ɓ gb ʒ n g o f t k ɛ r
apinaye_apin1244	Apinayé	apin1244	Nuclear-Macro-Je	South America	-6.10774	-47.6315	33	16	17	0	0	16	17	0.9411764705882353	e ⁿd m ⁿb ɯ̃ ã t n i ɔ a p o v ʔ s ĩ ʌ̃ u ɛ ⁿdʒ ɯ k õ ʌ ⁿg ɲ j ʑ ɛ̃ ɤ ũ tɕ
nezperce_nezp1238	Nez Perce	nezp1238	Sahaptian	North America	46.3073	-116.408	40	30	10	0	0	30	10	3.0	a kʷ qʼʷ pʼ tsʼ χ i kʼʷ uː m w s oː n qʼ x aː æː æ w̰ l̰ qʷ k tʼ iː j̰ q kʼ o ɬ m̰ l p n̰ ts h ʔ t u j
kekchi_kekc1242	Kekchí	kekc1242	Mayan	North America	15.3788	-89.2452	32	22	10	0	0	22	10	2.2	aː tʼ t o ts p e tsʼ iː q m a ɓ qʼ oː k χ uː n u l ʂ eː ʃ i tʃ ʔ w kʼ s j tʃʼ
otomimezquital_mezq1235	Mezquital Otomi	mezq1235	Otomanguean	North America	20.2274	-99.5564	52	40	12	0	0	40	12	3.3333333333333335	ɯ β t̪ʼ j ɾ ɲ̊ t̪ m̥ θ ɲ̰ ʍ ẽ m̰ h ʌ ʒ f ĩ tʃ k ts ɓ tsʼ p l ɾ̰ j̰ u z n̪̰ s n̪ i o tʃʼ ɲ w ɣ n̪̥ a ɛ w̰ ʔ x m ʃ e ð ã j̊ õ kʼ
sarygyugur_west2402	West Yugur	west2402	Turkic	Eurasia	39.0548	99.3112	44	28	16	0	0	28	16	1.75	u̥ː ɔ̥ː w x ø p ʂ i k tɕ q s ts lˠ ɔ j ɕ qʰ y̥ː t ʈʂ y tʰ e̥ː ɑ tɕʰ ɯ ɑ̥ː n ʐ z r h i̥ː m ʈʂʰ u e kʰ ø̥ː ɣ ɯ̥ː ŋ pʰ
kwakwala_kwak1269	Kwak'wala	kwak1269	Wakashan	North America	50.9269	-127.308	49	42	7	0	0	42	7	6.0	xʲ iː kʷ dz kʲ n̰ t a χ h m qʷ n ɢʷ ɬ xʷ tʼ j qʼʷ kʼʷ d ʔ tsʼ l̰ m̰ l k’ʲ χʷ qʼ gʲ s uː p ə tɬ q w aː ɔː dɮ ts j̰ gʷ ɢ b w̰ tɬʼ ɛː pʼ
hobyot_hote1245	Hote	hote1245	Austronesian	Papunesia	-7.07708	146.869	42	30	10	0	2	30	12	3.0	au oː m θ’ d̪ ʔ ɬʼ ɛ u uː k iː g ʃ θ ħ ɛː w ɬ̪ dʒ n̪ f o z i b a ʃʼ aː ɬ sʼ t̪ʼ j ai ʁ h χ kʼ s t̪ ɾ ð
tlapanecmalinaltepec_mali1285	Malinaltepec Me'phaa	mali1285	Otomanguean	North America	17.2122	-98.6322	47	27	20	0	0	27	20	1.35	ã ⁿg õ ãː m õː a dʒ ⁿdʒ ẽ b iː r tʃ kʰ oː p ũ k pʰ ʃ ɲ e l eː ts t̪ j w t̪ʰ aː ũː ĩ u ĩː ẽː ⁿb ʔ d̪ s ⁿd̪ n̪ o g uː i h
norwegian_norw1258	Norwegian	norw1258	Indo-European	Eurasia	59.92	10.71	46	22	19	0	5	22	24	1.1578947368421053	øy ɔy ɳ ai ʃ ʊ øː ɭ ɪ ʉː yː ɖ ʏ h ʋ l ʈ uː œ ç n̪ d̪ ʉ ɽ ŋ k g eː æi iː ə ɑː æː s b æʉ p ɒ̝ æ oː t̪ a f j e m
westmakian_west2600	West Makian	west2600	North Halmahera	Papunesia	0.45332	127.63	23	17	6	0	0	17	6	2.8333333333333335	a h ŋ r’ d̪ k n̪ ɸ i dʒ b o l’ u g ə p m n̠ tʃ e t̪ sʼ
irantxe_iran1263	Irántxe-Münkü	iran1263		South America	-12.7178	-57.9806	51	21	24	0	6	21	30	0.875	ĩ ɛː ɾ’ kʲ ɛ̃ ɛ ɔ̃ a ũ aː ʃ ɛ̃ː w ʔ n’ ɔ pʷ ãː m ɨ̃ĩ ɨ̃ː mʷ b ɔː k ɨː ĩː tʼ iː oi uː bʷ ãĩ u l’ d’ õĩ ɨ ʍ ɔ̃ː p ai i ũː ɨ̃ t’ʲ j h ã ɨi ʂ
nahuatlnorthpuebla_nort2957	Northern Puebla Nahuatl	nort2957	Uto-Aztecan	North America	20.1356	-97.9814	24	16	7	0	1	16	8	2.2857142857142856	l ɛ n̪ t̪ a m o i tʃ iː tɬ ʔ aː ɸ̞ β̞ j ʃ kʷ oː ei k ts p s
arabicmoroccan_moro1292	Moroccan Arabic	moro1292	Afro-Asiatic	Africa	32.5	-7.5	32	29	3	0	0	29	3	9.666666666666666	b ʁ a ʔ l w tˤ f u ɾˤ d̪ n j lˤ q sˤ χ s zˤ ɾ m g dˤ z t̪ ʃ k ʕ h i ħ ʒ
azande_zand1248	Zande	zand1248	Atlantic-Congo	Africa	4.62047	26.7157	42	25	16	1	0	26	16	1.5625	u gb ⁿd ⁿz kp ⁿɺ z ɪ g f ɺ ɛ̃ w k ɛ ũ ⁿb h ɜ ʊ̃ j m ⁿv n v p ɜ̃ ɪ̃ ɔ̃ i ĩ ɔ ⁿgb ã ⁿg ɲ d t a s ʊ b
